envId,formationType,timeStep,receiverId,old_theta,delta_T,dynamic_theta
0,0,14,18,1.0,-0.11623501777648926,1.0
0,0,14,19,1.0,0.18919157981872559,1.1891915798187256
0,0,14,20,1.1891915798187256,0.4647653102874756,1.6539568901062012
0,0,15,1,1.6539568901062012,0.16922712326049805,1.8231840133666992
0,0,15,2,1.8231840133666992,0.6840527057647705,2.5072367191314697
0,0,15,3,2.5072367191314697,0.07739734649658203,2.5846340656280518
0,0,15,4,2.5846340656280518,0.20000052452087402,2.784634590148926
0,0,15,5,2.784634590148926,0.06669259071350098,2.8513271808624268
0,0,15,6,2.8513271808624268,-0.3745002746582031,2.4768269062042236
0,0,15,7,2.4768269062042236,-0.5899293422698975,1.8868975639343262
0,0,15,8,1.8868975639343262,0.020212173461914062,1.9071097373962402
0,0,15,9,1.9071097373962402,-0.028506040573120117,1.8786036968231201
0,0,15,10,1.8786036968231201,-0.15291333198547363,1.7256903648376465
0,0,15,11,1.7256903648376465,0.19336676597595215,1.9190571308135986
0,0,15,12,1.9190571308135986,0.3410186767578125,2.260075807571411
0,0,15,13,2.260075807571411,-0.18717265129089355,2.0729031562805176
0,0,15,14,2.0729031562805176,-0.10031116008758545,1.9725919961929321
0,0,15,15,1.9725919961929321,0.11471319198608398,2.087305188179016
0,0,15,16,2.087305188179016,-0.4153571128845215,1.6719480752944946
0,0,15,17,1.6719480752944946,-0.34448885917663574,1.3274592161178589
0,0,15,18,1.3274592161178589,-0.024582624435424805,1.302876591682434
0,0,15,19,1.302876591682434,0.297832727432251,1.600709319114685
0,0,15,20,1.600709319114685,0.4740912914276123,2.0748006105422974
0,0,16,1,2.0748006105422974,0.16989588737487793,2.2446964979171753
0,0,16,2,2.2446964979171753,1.456059455871582,3.7007559537887573
0,0,16,3,3.7007559537887573,0.10301089286804199,3.8037668466567993
0,0,16,4,3.8037668466567993,0.11306285858154297,3.9168297052383423
0,0,16,5,3.9168297052383423,-0.07451903820037842,3.842310667037964
0,0,16,6,3.842310667037964,-0.4642465114593506,3.3780641555786133
0,0,16,7,3.3780641555786133,-0.579157829284668,2.7989063262939453
0,0,16,8,2.7989063262939453,-0.46695375442504883,2.3319525718688965
0,0,16,9,2.3319525718688965,-0.2988330125808716,2.033119559288025
0,0,16,10,2.033119559288025,-0.1937030553817749,1.83941650390625
0,0,16,11,1.83941650390625,-0.18627142906188965,1.6531450748443604
0,0,16,12,1.6531450748443604,0.2139453887939453,1.8670904636383057
0,0,16,13,1.8670904636383057,0.16372966766357422,2.03082013130188
