envId,formationType,timeStep,receiverId,old_theta,delta_T,dynamic_theta
0,0,5,8,10.0,-0.8045306205749512,9.195469379425049
0,0,5,9,10.0,-0.9582138061523438,9.041786193847656
0,0,5,10,10.0,-0.8909585475921631,9.109041452407837
0,0,5,11,10.0,-0.7522628307342529,9.247737169265747
0,0,5,12,10.0,-0.543525218963623,9.456474781036377
0,0,5,13,10.0,-0.4464033842086792,9.55359661579132
0,0,5,14,10.0,-0.5360558032989502,9.46394419670105
0,0,5,15,10.0,-0.6453001499176025,9.354699850082397
0,0,5,16,10.0,-0.6467897891998291,9.353210210800171
0,0,5,17,10.0,-0.5584397315979004,9.4415602684021
0,0,5,18,10.0,-0.5112090110778809,9.48879098892212
0,0,5,19,10.0,-0.7926092147827148,9.207390785217285
0,0,5,20,10.0,-0.9663225412368774,9.033677458763123
0,0,6,1,10.0,-1.1753820180892944,8.824617981910706
0,0,6,2,10.0,0.10987019538879395,10.109870195388794
0,0,6,3,10.0,-0.9097365140914917,9.090263485908508
0,0,6,4,10.0,-1.2831666469573975,8.716833353042603
0,0,6,5,10.0,-1.2452502250671387,8.754749774932861
0,0,6,6,10.0,-0.5109907388687134,9.489009261131287
0,0,6,7,10.0,-0.3882366418838501,9.61176335811615
0,0,6,8,10.0,-0.9694927930831909,9.030507206916809
0,0,6,9,10.0,-0.813154935836792,9.186845064163208
0,0,6,10,10.0,-0.7025572061538696,9.29744279384613
0,0,6,11,10.0,-0.5803103446960449,9.419689655303955
0,0,6,12,10.0,-0.38521289825439453,9.614787101745605
0,0,6,13,10.0,-0.4096815586090088,9.590318441390991
0,0,6,14,10.0,-0.5626516342163086,9.437348365783691
0,0,6,15,10.0,-0.04775071144104004,9.95224928855896
0,0,6,16,10.0,-0.6534881591796875,9.346511840820312
0,0,6,17,10.0,-0.6136009693145752,9.386399030685425
0,0,6,18,10.0,-0.607715368270874,9.392284631729126
0,0,6,19,10.0,-0.9711518287658691,9.02884817123413
0,0,6,20,10.0,-1.1007848978042603,8.89921510219574
0,0,7,1,10.0,-1.2227718830108643,8.777228116989136
0,0,7,2,10.0,-0.7136585712432861,9.286341428756714
0,0,7,3,10.0,-1.0922496318817139,8.907750368118286
0,0,7,4,10.0,-1.2944825887680054,8.705517411231995
0,0,7,5,10.0,-1.2478957176208496,8.75210428237915
0,0,7,6,10.0,-1.1453520059585571,8.854647994041443
0,0,7,7,10.0,-0.8558027744293213,9.144197225570679
0,0,7,8,10.0,-0.8174504041671753,9.182549595832825
0,0,7,9,10.0,-0.8338288068771362,9.166171193122864
0,0,7,10,10.0,-0.5444995164871216,9.455500483512878
0,0,7,11,10.0,-0.4397929906845093,9.56020700931549
0,0,7,12,10.0,-0.21567928791046143,9.784320712089539
0,0,7,13,10.0,-0.5919036865234375,9.408096313476562
0,0,7,14,10.0,-0.9359005689620972,9.064099431037903
0,0,7,15,10.0,-0.8215487003326416,9.178451299667358
0,0,7,16,10.0,-0.7819043397903442,9.218095660209656
0,0,7,17,10.0,-0.6798446178436279,9.320155382156372
0,0,7,18,10.0,-1.1302969455718994,8.8697030544281
0,0,7,19,10.0,-1.047999382019043,8.952000617980957
0,0,7,20,10.0,-0.8273617029190063,9.172638297080994
0,0,8,1,10.0,-1.2406800985336304,8.75931990146637
0,0,8,2,10.0,0.029183149337768555,10.029183149337769
0,0,8,3,10.0,-1.2271982431411743,8.772801756858826
0,0,8,4,10.0,-1.3107677698135376,8.689232230186462
0,0,8,5,10.0,-1.122331142425537,8.877668857574463
0,0,8,6,10.0,-1.0669862031936646,8.933013796806335
0,0,8,7,10.0,-0.8042042255401611,9.195795774459839
0,0,8,8,10.0,-0.7876303195953369,9.212369680404663
0,0,8,9,10.0,-0.7365403175354004,9.2634596824646
0,0,8,10,10.0,-0.5924365520477295,9.40756344795227
0,0,8,11,10.0,-0.34366512298583984,9.65633487701416
0,0,8,12,10.0,-0.3240623474121094,9.67593765258789
0,0,8,13,10.0,-0.5017411708831787,9.498258829116821
0,0,8,14,10.0,-0.5697460174560547,9.430253982543945
0,0,8,15,10.0,0.34799861907958984,10.34799861907959
0,0,8,16,10.0,-0.8880589008331299,9.11194109916687
0,0,8,17,10.0,-0.542046070098877,9.457953929901123
0,0,8,18,10.0,-0.99479079246521,9.00520920753479
0,0,8,19,10.0,-1.0464011430740356,8.953598856925964
0,0,8,20,10.0,-1.1423633098602295,8.85763669013977
0,0,9,1,10.0,-1.2368791103363037,8.763120889663696
0,0,9,2,10.0,-0.018225908279418945,9.981774091720581
0,0,9,3,10.0,-1.2440643310546875,8.755935668945312
0,0,9,4,10.0,-1.2713336944580078,8.728666305541992
0,0,9,5,10.0,-1.2199898958206177,8.780010104179382
0,0,9,6,10.0,-0.9562456607818604,9.04375433921814
0,0,9,7,10.0,-0.8117914199829102,9.18820858001709
0,0,9,8,10.0,-0.750412106513977,9.249587893486023
0,0,9,9,10.0,-0.7207870483398438,9.279212951660156
0,0,9,10,10.0,-0.5324718952178955,9.467528104782104
0,0,9,11,10.0,-0.3354605436325073,9.664539456367493
0,0,9,12,10.0,-0.3301699161529541,9.669830083847046
0,0,9,13,10.0,-0.5917415618896484,9.408258438110352
0,0,9,14,10.0,-0.7162554264068604,9.28374457359314
0,0,9,15,10.0,0.21771550178527832,10.217715501785278
0,0,9,16,10.0,-0.8218457698822021,9.178154230117798
0,0,9,17,10.0,-0.7493317127227783,9.250668287277222
0,0,9,18,10.0,-1.1458938121795654,8.854106187820435
0,0,9,19,10.0,-1.2425658702850342,8.757434129714966
0,0,9,20,10.0,-1.107100248336792,8.892899751663208
0,0,10,1,10.0,-1.2071447372436523,8.792855262756348
0,0,10,2,10.0,-0.34343528747558594,9.656564712524414
0,0,10,3,10.0,-1.2215969562530518,8.778403043746948
0,0,10,4,10.0,-1.2445985078811646,8.755401492118835
0,0,10,5,10.0,-1.1290652751922607,8.87093472480774
0,0,10,6,10.0,-0.8520293235778809,9.14797067642212
0,0,10,7,10.0,-0.8326683044433594,9.16733169555664
0,0,10,8,10.0,-0.8765304088592529,9.123469591140747
0,0,10,9,10.0,-0.7027835845947266,9.297216415405273
0,0,10,10,10.0,-0.45000576972961426,9.549994230270386
0,0,10,11,10.0,-0.30709314346313477,9.692906856536865
0,0,10,12,10.0,-0.5087203979492188,9.491279602050781
0,0,10,13,10.0,-0.7160841226577759,9.283915877342224
0,0,10,14,10.0,-0.9621251821517944,9.037874817848206
