attack_type,malicious_ratio,envId,envName,formationType,formationName,method,TN,FP,FN,TP,accuracy,precision,recall,f1,fp_rate,fn_rate
random,0.4,1,Open,2,Circular,Static Phase 1,16718,10642,2670,15570,0.708070175438597,0.594002746833511,0.853618421052632,0.700530909745343,0.388961988304094,0.146381578947368
random,0.4,1,Open,2,Circular,Static Phase 1+2,5155,22205,953,17287,0.492149122807018,0.437734224653094,0.947752192982456,0.598870643663826,0.811586257309941,0.0522478070175439
random,0.4,1,Open,2,Circular,SAC Dynamic Phase 1,14486,12874,1940,16300,0.675131578947368,0.558716665524097,0.893640350877193,0.687560636099042,0.470540935672515,0.106359649122807
random,0.4,1,Open,2,Circular,SAC Dynamic Phase 1+2,4973,22387,769,17471,0.49219298245614,0.438331075317377,0.957839912280702,0.601432063065854,0.818238304093567,0.0421600877192982
random,0.4,2,Suburban,0,Horizontal,Static Phase 1,10178,17182,2755,15485,0.562785087719298,0.474025775247191,0.848958333333333,0.608364272104033,0.627997076023392,0.151041666666667
random,0.4,2,Suburban,0,Horizontal,Static Phase 1+2,4917,22443,1399,16841,0.477149122807018,0.428698706852663,0.923300438596491,0.585529518114178,0.820285087719298,0.0766995614035088
random,0.4,2,Suburban,0,Horizontal,SAC Dynamic Phase 1,17721,9639,6664,11576,0.642478070175439,0.545651661560217,0.634649122807018,0.586795083005956,0.352302631578947,0.365350877192982
random,0.4,2,Suburban,0,Horizontal,SAC Dynamic Phase 1+2,5375,21985,2068,16172,0.472521929824561,0.423827869067275,0.886622807017544,0.573505682926397,0.803545321637427,0.113377192982456
random,0.4,2,Suburban,1,Random-Matrix,Static Phase 1,13226,14134,2810,15430,0.628421052631579,0.521918549587336,0.84594298245614,0.645552673416451,0.516593567251462,0.15405701754386
random,0.4,2,Suburban,1,Random-Matrix,Static Phase 1+2,4965,22395,1141,17099,0.483859649122807,0.432951840785942,0.937445175438597,0.592337270932206,0.818530701754386,0.0625548245614035
random,0.4,2,Suburban,1,Random-Matrix,SAC Dynamic Phase 1,18157,9203,4993,13247,0.688684210526316,0.590066815144766,0.726260964912281,0.65111821086262,0.336366959064328,0.273739035087719
random,0.4,2,Suburban,1,Random-Matrix,SAC Dynamic Phase 1+2,5717,21643,1691,16549,0.488289473684211,0.433310640971931,0.907291666666667,0.586511199319535,0.791045321637427,0.0927083333333333
random,0.4,2,Suburban,2,Circular,Static Phase 1,13687,13673,2674,15566,0.641513157894737,0.532371148124081,0.853399122807018,0.655700414920281,0.499744152046784,0.146600877192982
random,0.4,2,Suburban,2,Circular,Static Phase 1+2,5330,22030,682,17558,0.501929824561404,0.443518237849854,0.962609649122807,0.607249083488967,0.805190058479532,0.037390350877193
random,0.4,2,Suburban,2,Circular,SAC Dynamic Phase 1,19721,7639,6537,11703,0.689122807017544,0.605056354048185,0.641611842105263,0.622798148049598,0.279203216374269,0.358388157894737
random,0.4,2,Suburban,2,Circular,SAC Dynamic Phase 1+2,11130,16230,1239,17001,0.616907894736842,0.511600613884626,0.932072368421053,0.660605000874279,0.593201754385965,0.0679276315789474
random,0.4,3,DenseUrban,0,Horizontal,Static Phase 1,8075,19285,2369,15871,0.525131578947368,0.451444988053248,0.870120614035088,0.594464004794367,0.704861111111111,0.129879385964912
random,0.4,3,DenseUrban,0,Horizontal,Static Phase 1+2,4781,22579,1317,16923,0.475964912280702,0.428408688167688,0.927796052631579,0.58615912160992,0.825255847953216,0.072203947368421
random,0.4,3,DenseUrban,0,Horizontal,SAC Dynamic Phase 1,20892,6468,9444,8796,0.651052631578947,0.57625786163522,0.482236842105263,0.525071633237822,0.23640350877193,0.517763157894737
random,0.4,3,DenseUrban,0,Horizontal,SAC Dynamic Phase 1+2,5032,22328,3205,15035,0.440065789473684,0.402403447260659,0.824287280701754,0.54079815837275,0.816081871345029,0.175712719298246
random,0.4,3,DenseUrban,1,Random-Matrix,Static Phase 1,9545,17815,2336,15904,0.558092105263158,0.471662860701682,0.871929824561404,0.612174984122096,0.651133040935672,0.128070175438597
random,0.4,3,DenseUrban,1,Random-Matrix,Static Phase 1+2,4372,22988,1587,16653,0.461074561403509,0.420095355818471,0.912993421052632,0.575421986489522,0.840204678362573,0.0870065789473684
random,0.4,3,DenseUrban,1,Random-Matrix,SAC Dynamic Phase 1,19417,7943,6775,11465,0.677236842105263,0.590735779060181,0.628563596491228,0.609062898427539,0.29031432748538,0.371436403508772
random,0.4,3,DenseUrban,1,Random-Matrix,SAC Dynamic Phase 1+2,4462,22898,3699,14541,0.416732456140351,0.388391783968589,0.797203947368421,0.522315415147542,0.836915204678363,0.202796052631579
random,0.4,3,DenseUrban,2,Circular,Static Phase 1,9093,18267,2398,15842,0.546820175438597,0.464452197367264,0.868530701754386,0.605245563430056,0.66765350877193,0.131469298245614
random,0.4,3,DenseUrban,2,Circular,Static Phase 1+2,4676,22684,1340,16900,0.473157894736842,0.426940177849636,0.926535087719298,0.584532374100719,0.829093567251462,0.0734649122807018
random,0.4,3,DenseUrban,2,Circular,SAC Dynamic Phase 1,20289,7071,7717,10523,0.675701754385965,0.598101625554166,0.576918859649123,0.587319305687336,0.25844298245614,0.423081140350877
random,0.4,3,DenseUrban,2,Circular,SAC Dynamic Phase 1+2,7585,19775,2251,15989,0.516973684210526,0.447069679006822,0.876589912280702,0.592141322864973,0.722770467836257,0.123410087719298
random,0.5,0,Perfect-NoNoise,0,Horizontal,Static Phase 1,13079,9721,3727,19073,0.705087719298246,0.662394943390984,0.836535087719298,0.739349536767841,0.426359649122807,0.163464912280702
random,0.5,0,Perfect-NoNoise,0,Horizontal,Static Phase 1+2,6441,16359,2152,20648,0.59405701754386,0.557948496230443,0.905614035087719,0.69048773554935,0.7175,0.0943859649122807
random,0.5,0,Perfect-NoNoise,0,Horizontal,SAC Dynamic Phase 1,11595,11205,1268,21532,0.726469298245614,0.657726731221554,0.944385964912281,0.775410987269748,0.491447368421053,0.0556140350877193
random,0.5,0,Perfect-NoNoise,0,Horizontal,SAC Dynamic Phase 1+2,9158,13642,836,21964,0.6825,0.616862326574173,0.963333333333333,0.752114508783344,0.598333333333333,0.0366666666666667
random,0.5,0,Perfect-NoNoise,1,Random-Matrix,Static Phase 1,12845,9955,2877,19923,0.71859649122807,0.666811700917063,0.873815789473684,0.756406849159042,0.436622807017544,0.126184210526316
random,0.5,0,Perfect-NoNoise,1,Random-Matrix,Static Phase 1+2,9869,12931,986,21814,0.694802631578947,0.627831342639229,0.956754385964912,0.758154487792163,0.567149122807018,0.0432456140350877
random,0.5,0,Perfect-NoNoise,1,Random-Matrix,SAC Dynamic Phase 1,11437,11363,831,21969,0.732587719298246,0.659096363854554,0.963552631578947,0.782762060856552,0.498377192982456,0.0364473684210526
random,0.5,0,Perfect-NoNoise,1,Random-Matrix,SAC Dynamic Phase 1+2,10753,12047,351,22449,0.728114035087719,0.650771103896104,0.984605263157895,0.783614912035744,0.528377192982456,0.0153947368421053
random,0.5,0,Perfect-NoNoise,2,Circular,Static Phase 1,12901,9899,3233,19567,0.712017543859649,0.664053485372972,0.858201754385965,0.748746795239735,0.434166666666667,0.141798245614035
random,0.5,0,Perfect-NoNoise,2,Circular,Static Phase 1+2,10631,12169,946,21854,0.712390350877193,0.642330188401963,0.958508771929825,0.769195572215476,0.533728070175439,0.0414912280701754
random,0.5,0,Perfect-NoNoise,2,Circular,SAC Dynamic Phase 1,11608,11192,1230,21570,0.727587719298246,0.658384713997924,0.946052631578947,0.776429934127641,0.490877192982456,0.0539473684210526
random,0.5,0,Perfect-NoNoise,2,Circular,SAC Dynamic Phase 1+2,10947,11853,489,22311,0.729342105263158,0.653055848261328,0.978552631578947,0.78333684432273,0.519868421052632,0.0214473684210526
random,0.5,1,Open,0,Horizontal,Static Phase 1,10536,12264,3724,19076,0.649385964912281,0.608679004467135,0.836666666666667,0.704691540450683,0.537894736842105,0.163333333333333
random,0.5,1,Open,0,Horizontal,Static Phase 1+2,4539,18261,1549,21251,0.565570175438596,0.537836606600526,0.932061403508772,0.682083707793042,0.800921052631579,0.0679385964912281
random,0.5,1,Open,0,Horizontal,SAC Dynamic Phase 1,11571,11229,4493,18307,0.655219298245614,0.619819880823402,0.802938596491228,0.699594925099358,0.4925,0.197061403508772
random,0.5,1,Open,0,Horizontal,SAC Dynamic Phase 1+2,4647,18153,1692,21108,0.564802631578947,0.53763276533965,0.92578947368421,0.680233963358631,0.796184210526316,0.0742105263157895
random,0.5,1,Open,1,Random-Matrix,Static Phase 1,12251,10549,2777,20023,0.707763157894737,0.654945701949496,0.878201754385965,0.750318519073672,0.462675438596491,0.121798245614035
random,0.5,1,Open,1,Random-Matrix,Static Phase 1+2,4408,18392,1072,21728,0.573157894736842,0.541575274177468,0.952982456140351,0.690654799745709,0.806666666666667,0.0470175438596491
random,0.5,1,Open,1,Random-Matrix,SAC Dynamic Phase 1,10380,12420,1869,20931,0.686644736842105,0.627597373392102,0.918026315789474,0.745525458139659,0.544736842105263,0.0819736842105263
random,0.5,1,Open,1,Random-Matrix,SAC Dynamic Phase 1+2,4258,18542,794,22006,0.575964912280702,0.542714807142152,0.965175438596491,0.694765422744207,0.813245614035088,0.0348245614035088
random,0.5,1,Open,2,Circular,Static Phase 1,12105,10695,3171,19629,0.695921052631579,0.647309062129007,0.860921052631579,0.738988028009939,0.469078947368421,0.139078947368421
random,0.5,1,Open,2,Circular,Static Phase 1+2,4617,18183,1108,21692,0.576951754385965,0.544,0.95140350877193,0.692205823693658,0.7975,0.0485964912280702
random,0.5,1,Open,2,Circular,SAC Dynamic Phase 1,10602,12198,2349,20451,0.680986842105263,0.626389782229165,0.896973684210526,0.737650814261754,0.535,0.103026315789474
random,0.5,1,Open,2,Circular,SAC Dynamic Phase 1+2,4411,18389,978,21822,0.575285087719298,0.54268732436398,0.957105263157895,0.692640967450128,0.806535087719298,0.0428947368421053
random,0.5,2,Suburban,0,Horizontal,Static Phase 1,7878,14922,3269,19531,0.601074561403509,0.566888224537776,0.856622807017544,0.682269924720102,0.654473684210526,0.143377192982456
random,0.5,2,Suburban,0,Horizontal,Static Phase 1+2,3653,19147,2370,20430,0.528135964912281,0.516208909214948,0.896052631578947,0.655049136701028,0.839780701754386,0.103947368421053
random,0.5,2,Suburban,0,Horizontal,SAC Dynamic Phase 1,14835,7965,8813,13987,0.632061403508772,0.637162900874636,0.613464912280702,0.625089381480157,0.349342105263158,0.386535087719298
random,0.5,2,Suburban,0,Horizontal,SAC Dynamic Phase 1+2,3268,19532,3810,18990,0.488114035087719,0.492965058927366,0.832894736842105,0.619353576204299,0.856666666666667,0.167105263157895
random,0.5,2,Suburban,1,Random-Matrix,Static Phase 1,10476,12324,2829,19971,0.667697368421053,0.618392940083604,0.875921052631579,0.724965967873673,0.540526315789474,0.124078947368421
random,0.5,2,Suburban,1,Random-Matrix,Static Phase 1+2,3622,19178,1848,20952,0.53890350877193,0.522103164714677,0.918947368421053,0.665882726839345,0.841140350877193,0.0810526315789474
random,0.5,2,Suburban,1,Random-Matrix,SAC Dynamic Phase 1,10134,12666,2726,20074,0.662456140350877,0.613133781307269,0.880438596491228,0.722866402592726,0.555526315789474,0.119561403508772
random,0.5,2,Suburban,1,Random-Matrix,SAC Dynamic Phase 1+2,3666,19134,1772,21028,0.541535087719298,0.523579503012798,0.922280701754386,0.667958451129253,0.83921052631579,0.077719298245614
random,0.5,2,Suburban,2,Circular,Static Phase 1,9928,12872,3195,19605,0.64765350877193,0.603657973334976,0.859868421052632,0.7093366137815,0.564561403508772,0.140131578947368
random,0.5,2,Suburban,2,Circular,Static Phase 1+2,3927,18873,1819,20981,0.546228070175439,0.526446529833894,0.920219298245614,0.669741756312446,0.827763157894737,0.079780701754386
random,0.5,2,Suburban,2,Circular,SAC Dynamic Phase 1,15780,7020,8386,14414,0.662149122807018,0.672482970980685,0.63219298245614,0.651715874666546,0.307894736842105,0.36780701754386
random,0.5,2,Suburban,2,Circular,SAC Dynamic Phase 1+2,6142,16658,3199,19601,0.564539473684211,0.540583027662098,0.85969298245614,0.663776901065037,0.730614035087719,0.14030701754386
random,0.5,3,DenseUrban,0,Horizontal,Static Phase 1,5694,17106,2918,19882,0.560877192982456,0.537525684005623,0.872017543859649,0.66508329430655,0.750263157894737,0.127982456140351
random,0.5,3,DenseUrban,0,Horizontal,Static Phase 1+2,3730,19070,2142,20658,0.534824561403509,0.519985904148208,0.906052631578947,0.660759979529171,0.83640350877193,0.0939473684210526
random,0.5,3,DenseUrban,0,Horizontal,SAC Dynamic Phase 1,15818,6982,11815,10985,0.587785087719298,0.611398675349251,0.481798245614035,0.538916280324772,0.306228070175439,0.518201754385965
random,0.5,3,DenseUrban,0,Horizontal,SAC Dynamic Phase 1+2,4108,18692,3899,18901,0.504583333333333,0.502779772830048,0.828991228070175,0.625933469110659,0.819824561403509,0.171008771929825
random,0.5,3,DenseUrban,1,Random-Matrix,Static Phase 1,6998,15802,2638,20162,0.595614035087719,0.560616171727283,0.884298245614035,0.686202436866108,0.693070175438597,0.115701754385965
random,0.5,3,DenseUrban,1,Random-Matrix,Static Phase 1+2,3809,18991,1749,21051,0.545175438596491,0.525722990859597,0.923289473684211,0.669965946341619,0.832938596491228,0.0767105263157895
random,0.5,3,DenseUrban,1,Random-Matrix,SAC Dynamic Phase 1,13969,8831,6839,15961,0.656359649122807,0.643796385930945,0.700043859649123,0.670742982013784,0.387324561403509,0.299956140350877
random,0.5,3,DenseUrban,1,Random-Matrix,SAC Dynamic Phase 1+2,4479,18321,2632,20168,0.540504385964912,0.523993868377978,0.884561403508772,0.658127885917538,0.803552631578947,0.115438596491228
random,0.5,3,DenseUrban,2,Circular,Static Phase 1,6912,15888,2979,19821,0.58625,0.555070150382257,0.869342105263158,0.677536789211916,0.696842105263158,0.130657894736842
random,0.5,3,DenseUrban,2,Circular,Static Phase 1+2,3967,18833,1740,21060,0.548837719298246,0.527912165041486,0.923684210526316,0.671845341585185,0.826008771929825,0.0763157894736842
random,0.5,3,DenseUrban,2,Circular,SAC Dynamic Phase 1,16351,6449,9921,12879,0.641008771929825,0.666338990066225,0.564868421052632,0.611422331940752,0.282850877192982,0.435131578947368
random,0.5,3,DenseUrban,2,Circular,SAC Dynamic Phase 1+2,5577,17223,3514,19286,0.545241228070175,0.528253307403654,0.845877192982456,0.650356606923064,0.755394736842105,0.154122807017544
random,0.6,0,Perfect-NoNoise,0,Horizontal,Static Phase 1,8872,9368,4148,23212,0.70359649122807,0.712461632903622,0.848391812865497,0.774507841174508,0.51359649122807,0.151608187134503
random,0.6,0,Perfect-NoNoise,0,Horizontal,Static Phase 1+2,6472,11768,1868,25492,0.700964912280702,0.684165324745035,0.93172514619883,0.788981739399567,0.645175438596491,0.0682748538011696
random,0.6,0,Perfect-NoNoise,0,Horizontal,SAC Dynamic Phase 1,7293,10947,931,26429,0.739517543859649,0.707111515410959,0.965972222222222,0.816516312407316,0.600164473684211,0.0340277777777778
random,0.6,0,Perfect-NoNoise,0,Horizontal,SAC Dynamic Phase 1+2,6919,11321,566,26794,0.739320175438597,0.702977830250557,0.979312865497076,0.818449789996182,0.620668859649123,0.020687134502924
random,0.6,0,Perfect-NoNoise,1,Random-Matrix,Static Phase 1,8526,9714,3276,24084,0.715131578947368,0.712586543582461,0.880263157894737,0.787599332875503,0.532565789473684,0.119736842105263
random,0.6,0,Perfect-NoNoise,1,Random-Matrix,Static Phase 1+2,5795,12445,1589,25771,0.692236842105263,0.674351057148838,0.941922514619883,0.785988776381603,0.682291666666667,0.058077485380117
random,0.6,0,Perfect-NoNoise,1,Random-Matrix,SAC Dynamic Phase 1,7160,11080,740,26620,0.740789473684211,0.706100795755968,0.972953216374269,0.818321549339072,0.607456140350877,0.027046783625731
random,0.6,0,Perfect-NoNoise,1,Random-Matrix,SAC Dynamic Phase 1+2,6568,11672,450,26910,0.734166666666667,0.697475506712975,0.983552631578947,0.816171787328258,0.639912280701754,0.0164473684210526
random,0.6,0,Perfect-NoNoise,2,Circular,Static Phase 1,9000,9240,3636,23724,0.717631578947368,0.719694211867492,0.867105263157895,0.786552615874279,0.506578947368421,0.132894736842105
random,0.6,0,Perfect-NoNoise,2,Circular,Static Phase 1+2,7579,10661,1063,26297,0.742894736842105,0.711537420856107,0.961147660818714,0.81771821263099,0.584484649122807,0.0388523391812865
random,0.6,0,Perfect-NoNoise,2,Circular,SAC Dynamic Phase 1,7753,10487,1520,25840,0.736688596491228,0.711316651526413,0.944444444444444,0.811468588565955,0.574945175438596,0.0555555555555556
random,0.6,0,Perfect-NoNoise,2,Circular,SAC Dynamic Phase 1+2,7302,10938,567,26793,0.747697368421053,0.710105748588694,0.979276315789474,0.823247453565009,0.599671052631579,0.0207236842105263
random,0.6,1,Open,0,Horizontal,Static Phase 1,7064,11176,3989,23371,0.667434210526316,0.676498682953657,0.854203216374269,0.755035779475665,0.612719298245614,0.145796783625731
random,0.6,1,Open,0,Horizontal,Static Phase 1+2,3117,15123,2655,24705,0.610131578947368,0.620292256703826,0.902960526315789,0.735399178424719,0.829111842105263,0.0970394736842105
random,0.6,1,Open,0,Horizontal,SAC Dynamic Phase 1,8187,10053,5149,22211,0.666622807017544,0.688414331762956,0.811805555555556,0.745035556151885,0.551151315789474,0.188194444444444
random,0.6,1,Open,0,Horizontal,SAC Dynamic Phase 1+2,3177,15063,3073,24287,0.602280701754386,0.61720457433291,0.887682748538012,0.72813671113776,0.825822368421053,0.112317251461988
random,0.6,1,Open,1,Random-Matrix,Static Phase 1,8256,9984,3570,23790,0.702763157894737,0.704387990762125,0.869517543859649,0.778290313082736,0.547368421052632,0.130482456140351
random,0.6,1,Open,1,Random-Matrix,Static Phase 1+2,4070,14170,1523,25837,0.655855263157895,0.645811982902992,0.944334795321637,0.767052117505604,0.776864035087719,0.0556652046783626
random,0.6,1,Open,1,Random-Matrix,SAC Dynamic Phase 1,7287,10953,2629,24731,0.702149122807018,0.693055711243134,0.90391081871345,0.784563162235899,0.600493421052632,0.0960891812865497
random,0.6,1,Open,1,Random-Matrix,SAC Dynamic Phase 1+2,3641,14599,1314,26046,0.651030701754386,0.640816828638209,0.951973684210526,0.76600249981619,0.800383771929825,0.0480263157894737
random,0.6,1,Open,2,Circular,Static Phase 1,8361,9879,3594,23766,0.704539473684211,0.706375390102541,0.868640350877193,0.77914925006147,0.541611842105263,0.131359649122807
random,0.6,1,Open,2,Circular,Static Phase 1+2,3491,14749,1777,25583,0.637587719298246,0.634310225131409,0.935051169590643,0.755864799385452,0.808607456140351,0.0649488304093567
random,0.6,1,Open,2,Circular,SAC Dynamic Phase 1,7317,10923,2709,24651,0.701052631578947,0.692949907235622,0.900986842105263,0.783392125083421,0.598848684210526,0.0990131578947368
random,0.6,1,Open,2,Circular,SAC Dynamic Phase 1+2,3402,14838,1516,25844,0.641359649122807,0.635268669190305,0.944590643274854,0.759648452426443,0.813486842105263,0.0554093567251462
random,0.6,2,Suburban,0,Horizontal,Static Phase 1,5315,12925,3910,23450,0.630811403508772,0.6446735395189,0.857090643274854,0.735859417902252,0.708607456140351,0.142909356725146
random,0.6,2,Suburban,0,Horizontal,Static Phase 1+2,2810,15430,2985,24375,0.596162280701754,0.612360256249215,0.890899122807018,0.725824462145463,0.84594298245614,0.109100877192982
random,0.6,2,Suburban,0,Horizontal,SAC Dynamic Phase 1,10741,7499,10222,17138,0.611381578947368,0.695620408328936,0.626388888888889,0.659191876454411,0.411129385964912,0.373611111111111
random,0.6,2,Suburban,0,Horizontal,SAC Dynamic Phase 1+2,2922,15318,4111,23249,0.573925438596491,0.602821064640755,0.849744152046784,0.705295250807712,0.839802631578947,0.150255847953216
random,0.6,2,Suburban,1,Random-Matrix,Static Phase 1,7147,11093,3405,23955,0.682061403508772,0.683491212052043,0.875548245614035,0.767690039738495,0.608168859649123,0.124451754385965
random,0.6,2,Suburban,1,Random-Matrix,Static Phase 1+2,2691,15549,2558,24802,0.602916666666667,0.614656390176204,0.906505847953216,0.732584070535068,0.852467105263158,0.0934941520467836
random,0.6,2,Suburban,1,Random-Matrix,SAC Dynamic Phase 1,7093,11147,3455,23905,0.679780701754386,0.68198676252425,0.873720760233918,0.766038582323912,0.611129385964912,0.126279239766082
random,0.6,2,Suburban,1,Random-Matrix,SAC Dynamic Phase 1+2,2701,15539,2553,24807,0.603245614035088,0.614856491349824,0.906688596491228,0.732785868313,0.851918859649123,0.0933114035087719
random,0.6,2,Suburban,2,Circular,Static Phase 1,6837,11403,3584,23776,0.671337719298246,0.675857756047642,0.869005847953216,0.760357536896976,0.625164473684211,0.130994152046784
random,0.6,2,Suburban,2,Circular,Static Phase 1+2,3350,14890,2046,25314,0.62859649122807,0.629638841906278,0.925219298245614,0.749333964833343,0.816337719298246,0.074780701754386
random,0.6,2,Suburban,2,Circular,SAC Dynamic Phase 1,8863,9377,5484,21876,0.674100877192983,0.699964803378876,0.799561403508772,0.746455564465221,0.514089912280702,0.200438596491228
random,0.6,2,Suburban,2,Circular,SAC Dynamic Phase 1+2,3668,14572,2338,25022,0.629166666666667,0.631964439056423,0.914546783625731,0.747438539893061,0.79890350877193,0.085453216374269
random,0.6,3,DenseUrban,0,Horizontal,Static Phase 1,3994,14246,3392,23968,0.613201754385965,0.627204689380855,0.876023391812865,0.731021441424955,0.781030701754386,0.123976608187135
random,0.6,3,DenseUrban,0,Horizontal,Static Phase 1+2,2948,15292,2558,24802,0.608552631578947,0.61859629869806,0.906505847953216,0.735375218667536,0.838377192982456,0.0934941520467836
random,0.6,3,DenseUrban,0,Horizontal,SAC Dynamic Phase 1,12093,6147,14155,13205,0.554780701754386,0.682358412567177,0.482638888888889,0.565379345778387,0.337006578947368,0.517361111111111
random,0.6,3,DenseUrban,0,Horizontal,SAC Dynamic Phase 1+2,4622,13618,3437,23923,0.625986842105263,0.637249940065528,0.87437865497076,0.737215143064051,0.746600877192982,0.12562134502924
random,0.6,3,DenseUrban,1,Random-Matrix,Static Phase 1,4971,13269,2951,24409,0.644298245614035,0.647831625882478,0.892141812865497,0.750607337248993,0.727467105263158,0.107858187134503
random,0.6,3,DenseUrban,1,Random-Matrix,Static Phase 1+2,3169,15071,1888,25472,0.628092105263158,0.628271218212762,0.930994152046784,0.750246675404621,0.826260964912281,0.0690058479532164
random,0.6,3,DenseUrban,1,Random-Matrix,SAC Dynamic Phase 1,10222,8018,7789,19571,0.653355263157895,0.709376925586284,0.71531432748538,0.712333254472329,0.439583333333333,0.28468567251462
random,0.6,3,DenseUrban,1,Random-Matrix,SAC Dynamic Phase 1+2,4204,14036,2821,24539,0.630328947368421,0.636137394685677,0.896893274853801,0.74433912186244,0.769517543859649,0.103106725146199
random,0.6,3,DenseUrban,2,Circular,Static Phase 1,4917,13323,3322,24038,0.634978070175439,0.643398195979765,0.878581871345029,0.74281917770121,0.730427631578947,0.121418128654971
random,0.6,3,DenseUrban,2,Circular,Static Phase 1+2,3150,15090,2171,25189,0.621469298245614,0.625363092430299,0.920650584795322,0.744806990050119,0.827302631578947,0.0793494152046784
random,0.6,3,DenseUrban,2,Circular,SAC Dynamic Phase 1,12090,6150,11129,16231,0.621074561403509,0.725213350609892,0.593238304093567,0.652620574576305,0.337171052631579,0.406761695906433
random,0.6,3,DenseUrban,2,Circular,SAC Dynamic Phase 1+2,3852,14388,4208,23152,0.59219298245614,0.616728822589238,0.846198830409357,0.71346687211094,0.788815789473684,0.153801169590643
random,0.7,0,Perfect-NoNoise,0,Horizontal,Static Phase 1,5521,8159,4699,27221,0.718026315789474,0.769389485585076,0.852788220551378,0.808945022288261,0.596418128654971,0.147211779448622
random,0.7,0,Perfect-NoNoise,0,Horizontal,Static Phase 1+2,3285,10395,2690,29230,0.713048245614035,0.737665615141956,0.915726817042607,0.817108113774548,0.759868421052632,0.0842731829573935
random,0.7,0,Perfect-NoNoise,0,Horizontal,SAC Dynamic Phase 1,4469,9211,2122,29798,0.751469298245614,0.763875003204389,0.933521303258145,0.840220502192333,0.673318713450292,0.0664786967418546
random,0.7,0,Perfect-NoNoise,0,Horizontal,SAC Dynamic Phase 1+2,3483,10197,1474,30446,0.74405701754386,0.749108087493541,0.953822055137845,0.839160453674738,0.745394736842105,0.0461779448621554
random,0.7,0,Perfect-NoNoise,1,Random-Matrix,Static Phase 1,5485,8195,4367,27553,0.724517543859649,0.770756405952781,0.863189223057644,0.814358337766743,0.599049707602339,0.136810776942356
random,0.7,0,Perfect-NoNoise,1,Random-Matrix,Static Phase 1+2,3123,10557,2495,29425,0.713771929824561,0.735956180281127,0.921835839598998,0.81847514672749,0.77171052631579,0.0781641604010025
random,0.7,0,Perfect-NoNoise,1,Random-Matrix,SAC Dynamic Phase 1,4268,9412,1474,30446,0.761271929824561,0.763861709067189,0.953822055137845,0.848337930842319,0.688011695906433,0.0461779448621554
random,0.7,0,Perfect-NoNoise,1,Random-Matrix,SAC Dynamic Phase 1+2,3390,10290,1068,30852,0.750921052631579,0.749890622721307,0.966541353383459,0.844542990884454,0.75219298245614,0.0334586466165414
random,0.7,0,Perfect-NoNoise,2,Circular,Static Phase 1,5403,8277,4015,27905,0.730438596491228,0.771239843015864,0.87421679197995,0.819506035065049,0.605043859649123,0.12578320802005
random,0.7,0,Perfect-NoNoise,2,Circular,Static Phase 1+2,3675,10005,1981,29939,0.737149122807017,0.749524334067695,0.937938596491228,0.833212735166425,0.731359649122807,0.0620614035087719
random,0.7,0,Perfect-NoNoise,2,Circular,SAC Dynamic Phase 1,4376,9304,1713,30207,0.758399122807017,0.764521272557009,0.946334586466165,0.845767243913707,0.680116959064327,0.0536654135338346
random,0.7,0,Perfect-NoNoise,2,Circular,SAC Dynamic Phase 1+2,3564,10116,1076,30844,0.754561403508772,0.75302734375,0.966290726817043,0.846432491767289,0.739473684210526,0.0337092731829574
random,0.7,1,Open,0,Horizontal,Static Phase 1,4767,8913,4684,27236,0.701820175438597,0.753437162853744,0.853258145363408,0.800246808385609,0.651535087719298,0.146741854636591
random,0.7,1,Open,0,Horizontal,Static Phase 1+2,2268,11412,3354,28566,0.676184210526316,0.714542998649257,0.894924812030075,0.794625719769674,0.83421052631579,0.105075187969925
random,0.7,1,Open,0,Horizontal,SAC Dynamic Phase 1,5645,8035,6133,25787,0.689298245614035,0.762432736088936,0.807863408521303,0.784490888625232,0.587353801169591,0.192136591478697
random,0.7,1,Open,0,Horizontal,SAC Dynamic Phase 1+2,2162,11518,3928,27992,0.661271929824561,0.708478866109846,0.876942355889724,0.783760324793504,0.841959064327485,0.123057644110276
random,0.7,1,Open,1,Random-Matrix,Static Phase 1,4963,8717,3042,28878,0.742127192982456,0.76813406038037,0.904699248120301,0.830842264259512,0.637207602339181,0.0953007518796992
random,0.7,1,Open,1,Random-Matrix,Static Phase 1+2,1976,11704,2456,29464,0.689473684210526,0.715701515740381,0.923057644110276,0.806260945709282,0.855555555555556,0.0769423558897243
random,0.7,1,Open,1,Random-Matrix,SAC Dynamic Phase 1,4307,9373,2231,29689,0.745526315789474,0.760048128616046,0.930106516290727,0.836521935138486,0.68516081871345,0.0698934837092732
random,0.7,1,Open,1,Random-Matrix,SAC Dynamic Phase 1+2,2041,11639,1915,30005,0.702763157894737,0.720511958505427,0.94000626566416,0.81575227013213,0.850804093567252,0.0599937343358396
random,0.7,1,Open,2,Circular,Static Phase 1,5180,8500,3881,28039,0.728486842105263,0.767371849256958,0.878414786967419,0.819147226807286,0.621345029239766,0.121585213032581
random,0.7,1,Open,2,Circular,Static Phase 1+2,2942,10738,2041,29879,0.719758771929825,0.735627939040303,0.936058897243108,0.823827839585315,0.784941520467836,0.0639411027568922
random,0.7,1,Open,2,Circular,SAC Dynamic Phase 1,4538,9142,3027,28893,0.733135964912281,0.759642434599711,0.905169172932331,0.826045314845258,0.66827485380117,0.0948308270676692
