step,envId,formationType,timeStep,receiverId,old_threshold,delta_T,new_threshold,benign_exceedance_rate,reward
15591,2,0,60,13,42.13326907157898,-2.0,40.13326907157898,0.0,-0.08263326907157899
15592,2,0,60,14,40.13326907157898,2.0,42.13326907157898,0.05263157894736842,-0.08214019427933522
15593,2,0,60,15,42.13326907157898,2.0,44.13326907157898,0.0,-0.08663326907157898
15594,2,0,60,16,44.13326907157898,1.9622044563293457,46.095473527908325,0.0,-0.08709793681229576
15595,2,0,60,17,46.095473527908325,1.9999990463256836,48.09547257423401,0.0,-0.09059543442727046
15596,2,0,60,18,48.09547257423401,2.0,50.0,0.05263157894736842,-0.09000692520775624
15597,2,0,60,19,50.0,2.0,50.0,0.0,-0.0925
15598,2,0,60,20,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15599,2,0,61,1,50.0,2.0,50.0,0.0,-0.0925
15600,2,0,61,2,50.0,2.0,50.0,0.0,-0.0925
15601,2,0,61,3,50.0,2.0,50.0,0.0,-0.0925
15602,2,0,61,4,50.0,2.0,50.0,0.0,-0.0925
15603,2,0,61,5,50.0,2.0,50.0,0.0,-0.0925
15604,2,0,61,6,50.0,2.0,50.0,0.0,-0.0925
15605,2,0,61,7,50.0,2.0,50.0,0.0,-0.0925
15606,2,0,61,8,50.0,2.0,50.0,0.0,-0.0925
15607,2,0,61,9,50.0,2.0,50.0,0.0,-0.0925
15608,2,0,61,10,50.0,-1.74318528175354,48.25681471824646,0.0,-0.08114376398346815
15609,2,0,61,11,48.25681471824646,-1.9986119270324707,46.25820279121399,0.0,-0.08870269913997844
15610,2,0,61,12,46.25820279121399,-1.9999998807907104,44.25820291042328,0.0,-0.08675819814205185
15611,2,0,61,13,44.25820291042328,-0.8987627029418945,43.359440207481384,0.0,-0.0539371841694756
15612,2,0,61,14,43.359440207481384,-1.9703338146209717,41.38910639286041,0.0,-0.08271125980324873
15613,2,0,61,15,41.38910639286041,2.0,43.38910639286041,0.0,-0.08588910639286042
15614,2,0,61,16,43.38910639286041,2.0,45.38910639286041,0.0,-0.08788910639286042
15615,2,0,61,17,45.38910639286041,2.0,47.38910639286041,0.0,-0.08988910639286042
15616,2,0,61,18,47.38910639286041,2.0,49.38910639286041,0.0,-0.09188910639286041
15617,2,0,61,19,49.38910639286041,2.0,50.0,0.05263157894736842,-0.09000692520775624
15618,2,0,61,20,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15619,2,0,62,1,50.0,2.0,50.0,0.0,-0.0925
15620,2,0,62,2,50.0,2.0,50.0,0.0,-0.0925
15621,2,0,62,3,50.0,2.0,50.0,0.0,-0.0925
15622,2,0,62,4,50.0,2.0,50.0,0.0,-0.0925
15623,2,0,62,5,50.0,2.0,50.0,0.0,-0.0925
15624,2,0,62,6,50.0,1.9999380111694336,50.0,0.0,-0.0924975204852035
15625,2,0,62,7,50.0,-1.152362585067749,48.84763741493225,0.0,-0.06462703268957251
15626,2,0,62,8,48.84763741493225,2.0,50.0,0.0,-0.0925
15627,2,0,62,9,50.0,-2.0,48.0,0.0,-0.0905
15628,2,0,62,10,48.0,1.999999761581421,49.99999976158142,0.0,-0.09249999022483883
15629,2,0,62,11,49.99999976158142,-2.0,47.99999976158142,0.0,-0.09049999976158143
15630,2,0,62,12,47.99999976158142,1.9999995231628418,49.99999928474426,0.0,-0.09249998021126021
15631,2,0,62,13,49.99999928474426,-2.0,47.99999928474426,0.0,-0.09049999928474427
15632,2,0,62,14,47.99999928474426,-2.0,45.99999928474426,0.0,-0.08849999928474428
15633,2,0,62,15,45.99999928474426,-1.9919179677963257,44.00808131694794,0.05263157894736842,-0.08369237842900262
15634,2,0,62,16,44.00808131694794,2.0,46.00808131694794,0.05263157894736842,-0.08601500652470417
15635,2,0,62,17,46.00808131694794,2.0,48.00808131694794,0.0,-0.09050808131694794
15636,2,0,62,18,48.00808131694794,2.0,50.0,0.0,-0.0925
15637,2,0,62,19,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15638,2,0,62,20,50.0,2.0,50.0,0.0,-0.0925
15639,2,0,63,1,50.0,2.0,50.0,0.0,-0.0925
15640,2,0,63,2,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15641,2,0,63,3,50.0,2.0,50.0,0.0,-0.0925
15642,2,0,63,4,50.0,2.0,50.0,0.0,-0.0925
15643,2,0,63,5,50.0,2.0,50.0,0.0,-0.0925
15644,2,0,63,6,50.0,-1.9947524070739746,48.005247592926025,0.0,-0.09029561924820019
15645,2,0,63,7,48.005247592926025,-2.0,46.005247592926025,0.0,-0.08850524759292602
15646,2,0,63,8,46.005247592926025,1.9959559440612793,48.001203536987305,0.0,-0.09033960484332285
15647,2,0,63,9,48.001203536987305,-2.0,46.001203536987305,0.0,-0.08850120353698732
15648,2,0,63,10,46.001203536987305,-2.0,44.001203536987305,0.05263157894736842,-0.08400812874474353
15649,2,0,63,11,44.001203536987305,-1.989906907081604,42.0112966299057,0.0,-0.08410859161841647
15650,2,0,63,12,42.0112966299057,1.999992847442627,44.01128947734833,0.0,-0.086511003375565
15651,2,0,63,13,44.01128947734833,-2.0,42.01128947734833,0.05263157894736842,-0.08201821468510456
15652,2,0,63,14,42.01128947734833,2.0,44.01128947734833,0.0,-0.08651128947734833
15653,2,0,63,15,44.01128947734833,2.0,46.01128947734833,0.05263157894736842,-0.08601821468510457
15654,2,0,63,16,46.01128947734833,-2.0,44.01128947734833,0.0,-0.08651128947734833
15655,2,0,63,17,44.01128947734833,1.9620440006256104,45.97333347797394,0.05263157894736842,-0.08447642528963968
15656,2,0,63,18,45.97333347797394,2.0,47.97333347797394,0.0,-0.09047333347797396
15657,2,0,63,19,47.97333347797394,2.0,49.97333347797394,0.0,-0.09247333347797394
15658,2,0,63,20,49.97333347797394,2.0,50.0,0.05263157894736842,-0.09000692520775624
15659,2,0,64,1,50.0,2.0,50.0,0.0,-0.0925
15660,2,0,64,2,50.0,2.0,50.0,0.0,-0.0925
15661,2,0,64,3,50.0,2.0,50.0,0.0,-0.0925
15662,2,0,64,4,50.0,2.0,50.0,0.0,-0.0925
15663,2,0,64,5,50.0,2.0,50.0,0.0,-0.0925
15664,2,0,64,6,50.0,2.0,50.0,0.0,-0.0925
15665,2,0,64,7,50.0,-1.995875358581543,48.00412464141846,0.0,-0.09033930911134849
15666,2,0,64,8,48.00412464141846,2.0,50.0,0.0,-0.0925
15667,2,0,64,9,50.0,1.998931884765625,50.0,0.0,-0.09245728679932655
15668,2,0,64,10,50.0,1.9999980926513672,50.0,0.0,-0.09249992370609107
15669,2,0,64,11,50.0,-1.971003532409668,48.02899646759033,0.0,-0.08937754571530424
15670,2,0,64,12,48.02899646759033,2.0,50.0,0.0,-0.0925
15671,2,0,64,13,50.0,-2.0,48.0,0.0,-0.0905
15672,2,0,64,14,48.0,2.0,50.0,0.0,-0.0925
15673,2,0,64,15,50.0,2.0,50.0,0.0,-0.0925
15674,2,0,64,16,50.0,1.999875545501709,50.0,0.0,-0.09249502197495758
15675,2,0,64,17,50.0,2.0,50.0,0.0,-0.0925
15676,2,0,64,18,50.0,1.993227481842041,50.0,0.0,-0.09222955794370365
15677,2,0,64,19,50.0,2.0,50.0,0.0,-0.0925
15678,2,0,64,20,50.0,2.0,50.0,0.0,-0.0925
15679,2,0,65,1,50.0,2.0,50.0,0.0,-0.0925
15680,2,0,65,2,50.0,2.0,50.0,0.0,-0.0925
15681,2,0,65,3,50.0,2.0,50.0,0.0,-0.0925
15682,2,0,65,4,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15683,2,0,65,5,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15684,2,0,65,6,50.0,-2.0,48.0,0.0,-0.0905
15685,2,0,65,7,48.0,-2.0,46.0,0.0,-0.08850000000000001
15686,2,0,65,8,46.0,2.0,48.0,0.0,-0.0905
15687,2,0,65,9,48.0,2.0,50.0,0.0,-0.0925
15688,2,0,65,10,50.0,-2.0,48.0,0.0,-0.0905
15689,2,0,65,11,48.0,-2.0,46.0,0.0,-0.08850000000000001
15690,2,0,65,12,46.0,-2.0,44.0,0.0,-0.08650000000000001
15691,2,0,65,13,44.0,1.999999761581421,45.99999976158142,0.0,-0.08849999022483883
15692,2,0,65,14,45.99999976158142,-1.9950377941131592,44.00496196746826,0.0,-0.08630671996686726
15693,2,0,65,15,44.00496196746826,-1.9965765476226807,42.00838541984558,0.0,-0.08437156452501461
15694,2,0,65,16,42.00838541984558,2.0,44.00838541984558,0.0,-0.0865083854198456
15695,2,0,65,17,44.00838541984558,2.0,46.00838541984558,0.0,-0.0885083854198456
15696,2,0,65,18,46.00838541984558,2.0,48.00838541984558,0.0,-0.09050838541984559
15697,2,0,65,19,48.00838541984558,2.0,50.0,0.0,-0.0925
15698,2,0,65,20,50.0,2.0,50.0,0.0,-0.0925
15699,2,0,66,1,50.0,2.0,50.0,0.0,-0.0925
15700,2,0,66,2,50.0,2.0,50.0,0.0,-0.0925
15701,2,0,66,3,50.0,2.0,50.0,0.0,-0.0925
15702,2,0,66,4,50.0,2.0,50.0,0.0,-0.0925
15703,2,0,66,5,50.0,2.0,50.0,0.0,-0.0925
15704,2,0,66,6,50.0,2.0,50.0,0.0,-0.0925
15705,2,0,66,7,50.0,1.953343391418457,50.0,0.0,-0.0906555040479816
15706,2,0,66,8,50.0,-1.9953157901763916,48.00468420982361,0.0,-0.09031753523509599
15707,2,0,66,9,48.00468420982361,1.9985830783843994,50.0,0.0,-0.09244334321204463
15708,2,0,66,10,50.0,1.9999992847442627,50.0,0.0,-0.09249997138977563
15709,2,0,66,11,50.0,-1.999997854232788,48.00000214576721,0.0,-0.09049991631512479
15710,2,0,66,12,48.00000214576721,-2.0,46.00000214576721,0.0,-0.08850000214576723
15711,2,0,66,13,46.00000214576721,-1.990258812904358,44.009743332862854,0.0,-0.0861210447562975
15712,2,0,66,14,44.009743332862854,-1.9856873750686646,42.02405595779419,0.05263157894736842,-0.08146052468062126
15713,2,0,66,15,42.02405595779419,-1.9839768409729004,40.04007911682129,0.0,-0.08190172017198938
15714,2,0,66,16,40.04007911682129,2.0,42.04007911682129,0.0,-0.08454007911682129
15715,2,0,66,17,42.04007911682129,2.0,44.04007911682129,0.0,-0.0865400791168213
15716,2,0,66,18,44.04007911682129,2.0,46.04007911682129,0.0,-0.0885400791168213
15717,2,0,66,19,46.04007911682129,2.0,48.04007911682129,0.0,-0.0905400791168213
15718,2,0,66,20,48.04007911682129,-2.0,46.04007911682129,0.05263157894736842,-0.08604700432457751
15719,2,0,67,1,46.04007911682129,2.0,48.04007911682129,0.0,-0.0905400791168213
15720,2,0,67,2,48.04007911682129,2.0,50.0,0.0,-0.0925
15721,2,0,67,3,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15722,2,0,67,4,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15723,2,0,67,5,50.0,-1.6528974771499634,48.34710252285004,0.0,-0.07816780322253719
15724,2,0,67,6,48.34710252285004,-1.9944701194763184,46.35263240337372,0.0,-0.08863174297821252
15725,2,0,67,7,46.35263240337372,-1.993860125541687,44.35877227783203,0.0,-0.08661355428008316
15726,2,0,67,8,44.35877227783203,-1.996678352355957,42.362093925476074,0.0,-0.08472933835314507
15727,2,0,67,9,42.362093925476074,-2.0,40.362093925476074,0.0,-0.08286209392547608
15728,2,0,67,10,40.362093925476074,-1.9959073066711426,38.36618661880493,0.0,-0.08070264638703747
15729,2,0,67,11,38.36618661880493,1.980837345123291,40.34702396392822,0.0,-0.08208418984227911
15730,2,0,67,12,40.34702396392822,-1.995158314704895,38.35186564922333,0.0,-0.0806584326565841
15731,2,0,67,13,38.35186564922333,1.9393067359924316,40.29117238521576,0.0,-0.08040027854787196
15732,2,0,67,14,40.29117238521576,-1.9955925941467285,38.29557979106903,0.0,-0.08061947780920173
15733,2,0,67,15,38.29557979106903,-1.9999815225601196,36.29559826850891,0.0,-0.07879485917432785
15734,2,0,67,16,36.29559826850891,2.0,38.29559826850891,0.0,-0.08079559826850892
15735,2,0,67,17,38.29559826850891,-1.992875099182129,36.30272316932678,0.0,-0.07851823477872859
15736,2,0,67,18,36.30272316932678,2.0,38.30272316932678,0.0,-0.0808027231693268
15737,2,0,67,19,38.30272316932678,2.0,40.30272316932678,0.05263157894736842,-0.08030964837708301
15738,2,0,67,20,40.30272316932678,2.0,42.30272316932678,0.05263157894736842,-0.08230964837708302
15739,2,0,68,1,42.30272316932678,2.0,44.30272316932678,0.05263157894736842,-0.08430964837708302
15740,2,0,68,2,44.30272316932678,2.0,46.30272316932678,0.0,-0.08880272316932679
15741,2,0,68,3,46.30272316932678,2.0,48.30272316932678,0.0,-0.09080272316932679
15742,2,0,68,4,48.30272316932678,-1.9967039823532104,46.30601918697357,0.05263157894736842,-0.0861812123261815
15743,2,0,68,5,46.30601918697357,2.0,48.30601918697357,0.0,-0.09080601918697358
15744,2,0,68,6,48.30601918697357,2.0,50.0,0.0,-0.0925
15745,2,0,68,7,50.0,2.0,50.0,0.0,-0.0925
15746,2,0,68,8,50.0,2.0,50.0,0.0,-0.0925
15747,2,0,68,9,50.0,1.9999995231628418,50.0,0.0,-0.09249998092651596
15748,2,0,68,10,50.0,1.9999985694885254,50.0,0.0,-0.09249994277956149
15749,2,0,68,11,50.0,1.999999761581421,50.0,0.0,-0.09249999046325741
15750,2,0,68,12,50.0,1.9999780654907227,50.0,0.0,-0.09249912262444014
15751,2,0,68,13,50.0,-2.0,48.0,0.0,-0.0905
15752,2,0,68,14,48.0,2.0,50.0,0.0,-0.0925
15753,2,0,68,15,50.0,2.0,50.0,0.0,-0.0925
15754,2,0,68,16,50.0,2.0,50.0,0.0,-0.0925
15755,2,0,68,17,50.0,-2.0,48.0,0.0,-0.0905
15756,2,0,68,18,48.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15757,2,0,68,19,50.0,2.0,50.0,0.0,-0.0925
15758,2,0,68,20,50.0,2.0,50.0,0.0,-0.0925
15759,2,0,69,1,50.0,2.0,50.0,0.0,-0.0925
15760,2,0,69,2,50.0,2.0,50.0,0.0,-0.0925
15761,2,0,69,3,50.0,2.0,50.0,0.0,-0.0925
15762,2,0,69,4,50.0,2.0,50.0,0.0,-0.0925
15763,2,0,69,5,50.0,2.0,50.0,0.0,-0.0925
15764,2,0,69,6,50.0,2.0,50.0,0.0,-0.0925
15765,2,0,69,7,50.0,2.0,50.0,0.0,-0.0925
15766,2,0,69,8,50.0,2.0,50.0,0.0,-0.0925
15767,2,0,69,9,50.0,1.9999992847442627,50.0,0.0,-0.09249997138977563
15768,2,0,69,10,50.0,1.9999768733978271,50.0,0.0,-0.09249907494126149
15769,2,0,69,11,50.0,1.999999761581421,50.0,0.0,-0.09249999046325741
15770,2,0,69,12,50.0,-1.4393134117126465,48.56068658828735,0.0,-0.07177691755964634
15771,2,0,69,13,48.56068658828735,-2.0,46.56068658828735,0.0,-0.08906068658828736
15772,2,0,69,14,46.56068658828735,-1.8172874450683594,44.743399143218994,0.0,-0.08026873572324986
15773,2,0,69,15,44.743399143218994,2.0,46.743399143218994,0.0,-0.089243399143219
15774,2,0,69,16,46.743399143218994,-1.9999146461486816,44.74348449707031,0.0,-0.08724007041587038
15775,2,0,69,17,44.74348449707031,2.0,46.74348449707031,0.0,-0.08924348449707031
15776,2,0,69,18,46.74348449707031,2.0,48.74348449707031,0.0,-0.09124348449707032
15777,2,0,69,19,48.74348449707031,2.0,50.0,0.05263157894736842,-0.09000692520775624
15778,2,0,69,20,50.0,2.0,50.0,0.0,-0.0925
15779,2,0,70,1,50.0,-1.9986156225204468,48.00138437747955,0.0,-0.09044602844330749
15780,2,0,70,2,48.00138437747955,2.0,50.0,0.0,-0.0925
15781,2,0,70,3,50.0,2.0,50.0,0.0,-0.0925
15782,2,0,70,4,50.0,2.0,50.0,0.0,-0.0925
15783,2,0,70,5,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15784,2,0,70,6,50.0,2.0,50.0,0.0,-0.0925
15785,2,0,70,7,50.0,2.0,50.0,0.0,-0.0925
15786,2,0,70,8,50.0,1.9997913837432861,50.0,0.0,-0.09249165578493887
15787,2,0,70,9,50.0,1.9999992847442627,50.0,0.0,-0.09249997138977563
15788,2,0,70,10,50.0,2.0,50.0,0.0,-0.0925
15789,2,0,70,11,50.0,2.0,50.0,0.0,-0.0925
15790,2,0,70,12,50.0,1.999948501586914,50.0,0.0,-0.09249794008999743
15791,2,0,70,13,50.0,1.999962329864502,50.0,0.0,-0.09249849320877047
15792,2,0,70,14,50.0,1.9999966621398926,50.0,0.0,-0.09249986648570713
15793,2,0,70,15,50.0,1.9995012283325195,50.0,0.0,-0.09248005162103255
15794,2,0,70,16,50.0,2.0,50.0,0.0,-0.0925
15795,2,0,70,17,50.0,2.0,50.0,0.0,-0.0925
15796,2,0,70,18,50.0,2.0,50.0,0.10526315789473684,-0.09305401662049861
15797,2,0,70,19,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15798,2,0,70,20,50.0,2.0,50.0,0.0,-0.0925
15799,2,0,71,1,50.0,-1.9982208013534546,48.001779198646545,0.05263157894736842,-0.0879375681160192
15800,2,0,71,2,48.001779198646545,2.0,50.0,0.0,-0.0925
15801,2,0,71,3,50.0,2.0,50.0,0.0,-0.0925
15802,2,0,71,4,50.0,2.0,50.0,0.0,-0.0925
15803,2,0,71,5,50.0,2.0,50.0,0.0,-0.0925
15804,2,0,71,6,50.0,-1.9999992847442627,48.00000071525574,0.0,-0.09049997210503136
15805,2,0,71,7,48.00000071525574,2.0,50.0,0.0,-0.0925
15806,2,0,71,8,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15807,2,0,71,9,50.0,2.0,50.0,0.0,-0.0925
15808,2,0,71,10,50.0,1.999997615814209,50.0,0.0,-0.09249990463262521
15809,2,0,71,11,50.0,-1.9957841634750366,48.00421583652496,0.0,-0.09033576010830249
15810,2,0,71,12,48.00421583652496,1.9999923706054688,50.0,0.0,-0.09249969482480083
15811,2,0,71,13,50.0,1.9999959468841553,50.0,0.0,-0.0924998378755305
15812,2,0,71,14,50.0,2.0,50.0,0.0,-0.0925
15813,2,0,71,15,50.0,1.9798460006713867,50.0,0.0,-0.09169790186374485
15814,2,0,71,16,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15815,2,0,71,17,50.0,2.0,50.0,0.0,-0.0925
15816,2,0,71,18,50.0,2.0,50.0,0.0,-0.0925
15817,2,0,71,19,50.0,2.0,50.0,0.0,-0.0925
15818,2,0,71,20,50.0,2.0,50.0,0.0,-0.0925
15819,2,0,72,1,50.0,2.0,50.0,0.0,-0.0925
15820,2,0,72,2,50.0,2.0,50.0,0.0,-0.0925
15821,2,0,72,3,50.0,2.0,50.0,0.0,-0.0925
15822,2,0,72,4,50.0,2.0,50.0,0.0,-0.0925
15823,2,0,72,5,50.0,2.0,50.0,0.0,-0.0925
15824,2,0,72,6,50.0,2.0,50.0,0.0,-0.0925
15825,2,0,72,7,50.0,2.0,50.0,0.0,-0.0925
15826,2,0,72,8,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15827,2,0,72,9,50.0,-1.9679046869277954,48.032095313072205,0.0,-0.08925858388139604
15828,2,0,72,10,48.032095313072205,-2.0,46.032095313072205,0.0,-0.08853209531307221
15829,2,0,72,11,46.032095313072205,1.9998750686645508,48.031970381736755,0.0,-0.09052697328439718
15830,2,0,72,12,48.031970381736755,1.9999942779541016,50.0,0.0,-0.09249977111849149
15831,2,0,72,13,50.0,-1.9999911785125732,48.00000882148743,0.0,-0.09049965596276854
15832,2,0,72,14,48.00000882148743,2.0,50.0,0.0,-0.0925
15833,2,0,72,15,50.0,1.999448299407959,50.0,0.0,-0.0924779350200538
15834,2,0,72,16,50.0,2.0,50.0,0.10526315789473684,-0.09305401662049861
15835,2,0,72,17,50.0,2.0,50.0,0.0,-0.0925
15836,2,0,72,18,50.0,-0.31850600242614746,49.68149399757385,0.0,-0.0531959547333887
15837,2,0,72,19,49.68149399757385,2.0,50.0,0.0,-0.0925
15838,2,0,72,20,50.0,2.0,50.0,0.0,-0.0925
15839,2,0,73,1,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15840,2,0,73,2,50.0,2.0,50.0,0.0,-0.0925
15841,2,0,73,3,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15842,2,0,73,4,50.0,2.0,50.0,0.0,-0.0925
15843,2,0,73,5,50.0,2.0,50.0,0.0,-0.0925
15844,2,0,73,6,50.0,2.0,50.0,0.0,-0.0925
15845,2,0,73,7,50.0,-1.9942744970321655,48.005725502967834,0.0,-0.0902770331980968
15846,2,0,73,8,48.005725502967834,2.0,50.0,0.05263157894736842,-0.09000692520775624
15847,2,0,73,9,50.0,-1.9999645948410034,48.000035405159,0.0,-0.0904986192113344
15848,2,0,73,10,48.000035405159,1.9999799728393555,50.0,0.0,-0.0924991989175851
15849,2,0,73,11,50.0,1.9999747276306152,50.0,0.0,-0.09249898911161154
15850,2,0,73,12,50.0,-1.803341269493103,48.1966587305069,0.0,-0.08321705607307686
15851,2,0,73,13,48.1966587305069,2.0,50.0,0.0,-0.0925
15852,2,0,73,14,50.0,1.9999864101409912,50.0,0.0,-0.0924994564074865
15853,2,0,73,15,50.0,2.0,50.0,0.0,-0.0925
15854,2,0,73,16,50.0,-2.0,48.0,0.0,-0.0905
15855,2,0,73,17,48.0,-1.9883923530578613,46.01160764694214,0.0,-0.08804864914393193
15856,2,0,73,18,46.01160764694214,2.0,48.01160764694214,0.0,-0.09051160764694215
15857,2,0,73,19,48.01160764694214,2.0,50.0,0.0,-0.0925
15858,2,0,73,20,50.0,2.0,50.0,0.0,-0.0925
15859,2,0,74,1,50.0,2.0,50.0,0.0,-0.0925
15860,2,0,74,2,50.0,-2.0,48.0,0.05263157894736842,-0.08800692520775624
15861,2,0,74,3,48.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15862,2,0,74,4,50.0,2.0,50.0,0.0,-0.0925
15863,2,0,74,5,50.0,1.9985427856445312,50.0,0.0,-0.09244173266051803
15864,2,0,74,6,50.0,2.0,50.0,0.0,-0.0925
15865,2,0,74,7,50.0,2.0,50.0,0.0,-0.0925
15866,2,0,74,8,50.0,1.9999992847442627,50.0,0.0,-0.09249997138977563
15867,2,0,74,9,50.0,-2.0,48.0,0.0,-0.0905
15868,2,0,74,10,48.0,1.9999890327453613,49.99998903274536,0.0,-0.09249955034376263
15869,2,0,74,11,49.99998903274536,-2.0,47.99998903274536,0.0,-0.09049998903274536
15870,2,0,74,12,47.99998903274536,1.9999995231628418,49.9999885559082,0.0,-0.09249996948242414
15871,2,0,74,13,49.9999885559082,-1.8576494455337524,48.14233911037445,0.0,-0.08515095373529304
15872,2,0,74,14,48.14233911037445,2.0,50.0,0.0,-0.0925
15873,2,0,74,15,50.0,2.0,50.0,0.0,-0.0925
15874,2,0,74,16,50.0,-1.994213581085205,48.005786418914795,0.0,-0.09027466448876159
15875,2,0,74,17,48.005786418914795,2.0,50.0,0.0,-0.0925
15876,2,0,74,18,50.0,1.999995231628418,50.0,0.0,-0.09249980926536411
15877,2,0,74,19,50.0,2.0,50.0,0.0,-0.0925
15878,2,0,74,20,50.0,2.0,50.0,0.0,-0.0925
15879,2,0,75,1,50.0,2.0,50.0,0.0,-0.0925
15880,2,0,75,2,50.0,2.0,50.0,0.0,-0.0925
15881,2,0,75,3,50.0,2.0,50.0,0.0,-0.0925
15882,2,0,75,4,50.0,2.0,50.0,0.0,-0.0925
15883,2,0,75,5,50.0,2.0,50.0,0.0,-0.0925
15884,2,0,75,6,50.0,-1.9926527738571167,48.00734722614288,0.0,-0.09021399799774751
15885,2,0,75,7,48.00734722614288,-1.9448742866516113,46.06247293949127,0.0,-0.08638783284827742
15886,2,0,75,8,46.06247293949127,-1.9995782375335693,44.0628947019577,0.0,-0.08654602598213626
15887,2,0,75,9,44.0628947019577,1.999983310699463,46.062878012657166,0.0,-0.08856221044342102
15888,2,0,75,10,46.062878012657166,-1.9999933242797852,44.06288468837738,0.0,-0.08656261766001444
15889,2,0,75,11,44.06288468837738,-1.994762897491455,42.068121790885925,0.0,-0.08435891196297099
15890,2,0,75,12,42.068121790885925,-2.0,40.068121790885925,0.05263157894736842,-0.08007504699864215
15891,2,0,75,13,40.068121790885925,-2.0,38.068121790885925,0.05263157894736842,-0.07807504699864215
15892,2,0,75,14,38.068121790885925,1.9397478103637695,40.007869601249695,0.0,-0.08013408527936008
15893,2,0,75,15,40.007869601249695,2.0,42.007869601249695,0.05263157894736842,-0.08201479480900592
15894,2,0,75,16,42.007869601249695,2.0,44.007869601249695,0.0,-0.0865078696012497
15895,2,0,75,17,44.007869601249695,-2.0,42.007869601249695,0.0,-0.0845078696012497
15896,2,0,75,18,42.007869601249695,2.0,44.007869601249695,0.0,-0.0865078696012497
15897,2,0,75,19,44.007869601249695,2.0,46.007869601249695,0.0,-0.0885078696012497
15898,2,0,75,20,46.007869601249695,2.0,48.007869601249695,0.0,-0.09050786960124971
15899,2,0,76,1,48.007869601249695,2.0,50.0,0.0,-0.0925
15900,2,0,76,2,50.0,2.0,50.0,0.0,-0.0925
15901,2,0,76,3,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15902,2,0,76,4,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15903,2,0,76,5,50.0,2.0,50.0,0.10526315789473684,-0.09305401662049861
15904,2,0,76,6,50.0,-2.0,48.0,0.05263157894736842,-0.08800692520775624
15905,2,0,76,7,48.0,2.0,50.0,0.0,-0.0925
15906,2,0,76,8,50.0,2.0,50.0,0.0,-0.0925
15907,2,0,76,9,50.0,2.0,50.0,0.0,-0.0925
15908,2,0,76,10,50.0,2.0,50.0,0.0,-0.0925
15909,2,0,76,11,50.0,-1.9976401329040527,48.00235986709595,0.0,-0.09040802087298516
15910,2,0,76,12,48.00235986709595,1.9999980926513672,50.0,0.0,-0.09249992370609107
15911,2,0,76,13,50.0,-1.9967491626739502,48.00325083732605,0.0,-0.09037332302371727
15912,2,0,76,14,48.00325083732605,1.9999957084655762,50.0,0.0,-0.09249982833880722
15913,2,0,76,15,50.0,2.0,50.0,0.0,-0.0925
15914,2,0,76,16,50.0,2.0,50.0,0.0,-0.0925
15915,2,0,76,17,50.0,2.0,50.0,0.0,-0.0925
15916,2,0,76,18,50.0,2.0,50.0,0.0,-0.0925
15917,2,0,76,19,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15918,2,0,76,20,50.0,2.0,50.0,0.0,-0.0925
15919,2,0,77,1,50.0,2.0,50.0,0.0,-0.0925
15920,2,0,77,2,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15921,2,0,77,3,50.0,2.0,50.0,0.0,-0.0925
15922,2,0,77,4,50.0,2.0,50.0,0.0,-0.0925
15923,2,0,77,5,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
15924,2,0,77,6,50.0,2.0,50.0,0.0,-0.0925
15925,2,0,77,7,50.0,-1.993704915046692,48.00629508495331,0.0,-0.09025488796776668
15926,2,0,77,8,48.00629508495331,-2.0,46.00629508495331,0.0,-0.08850629508495331
15927,2,0,77,9,46.00629508495331,2.0,48.00629508495331,0.0,-0.09050629508495331
15928,2,0,77,10,48.00629508495331,1.9999990463256836,50.0,0.0,-0.09249996185303644
15929,2,0,77,11,50.0,1.9999761581420898,50.0,0.0,-0.09249904633136793
15930,2,0,77,12,50.0,1.999979019165039,50.0,0.0,-0.09249916077100352
15931,2,0,77,13,50.0,1.999999761581421,50.0,0.0,-0.09249999046325741
15932,2,0,77,14,50.0,2.0,50.0,0.0,-0.0925
15933,2,0,77,15,50.0,2.0,50.0,0.0,-0.0925
